-1.5773,-1.54705,-1.93861,1.04346,0.517052,1.04751,7.33846,6.30001,0.911,
-1.58217,-1.55147,-1.94131,1.04424,0.517323,1.04846,7.37926,6.34149,0.92849,
-1.58692,-1.55579,-1.94393,1.04503,0.517593,1.04942,7.41892,6.38194,0.945152,
-1.59157,-1.56,-1.94648,1.04582,0.517861,1.05038,7.45746,6.42138,0.961014,
-1.5961,-1.56411,-1.94896,1.04661,0.518127,1.05135,7.49492,6.45984,0.976102,
-1.60054,-1.56813,-1.95137,1.0474,0.518393,1.05233,7.53132,6.49736,0.990442,
-1.60487,-1.57205,-1.95371,1.0482,0.518656,1.05331,7.5667,6.53396,1.00406,
-1.6091,-1.57588,-1.95599,1.04899,0.518918,1.0543,7.60109,6.56967,1.01697,
-1.61324,-1.57963,-1.95821,1.04979,0.519178,1.05529,7.63451,6.60452,1.0292,
-1.61729,-1.58329,-1.96037,1.05059,0.519436,1.05629,7.66699,6.63854,1.04078,
-1.62124,-1.58687,-1.96247,1.05139,0.519693,1.0573,7.69856,6.67174,1.05172,
-1.62511,-1.59036,-1.96452,1.05219,0.519948,1.05831,7.72925,6.70417,1.06204,
-1.6289,-1.59378,-1.96651,1.05299,0.520201,1.05933,7.75907,6.73583,1.07176,
-1.6326,-1.59713,-1.96845,1.05379,0.520452,1.06036,7.78806,6.76675,1.0809,
-1.63622,-1.6004,-1.97034,1.0546,0.520701,1.06139,7.81623,6.79697,1.08947,
-1.63976,-1.6036,-1.97218,1.0554,0.520948,1.06243,7.84362,6.82649,1.0975,
-1.64323,-1.60673,-1.97397,1.05621,0.521193,1.06348,7.87023,6.85533,1.10499,
-1.64663,-1.60979,-1.97572,1.05702,0.521436,1.06453,7.8961,6.88353,1.11197,
-1.64995,-1.61279,-1.97743,1.05783,0.521677,1.06559,7.92125,6.9111,1.11844,
-1.65321,-1.61572,-1.9791,1.05864,0.521916,1.06665,7.94568,6.93805,1.12443,
-1.6564,-1.61859,-1.98072,1.05945,0.522152,1.06773,7.96944,6.96441,1.12994,
-1.65952,-1.62141,-1.98231,1.06027,0.522386,1.06881,7.99252,6.9902,1.13499,
-1.66258,-1.62416,-1.98385,1.06108,0.522618,1.0699,8.01496,7.01543,1.13958,
-1.66557,-1.62686,-1.98536,1.0619,0.522847,1.07099,8.03676,7.04012,1.14374,
-1.66851,-1.6295,-1.98684,1.06271,0.523074,1.07209,8.05795,7.06428,1.14747,
-1.67139,-1.63209,-1.98828,1.06353,0.523299,1.0732,8.07855,7.08793,1.15079,
-1.67421,-1.63463,-1.98969,1.06435,0.52352,1.07432,8.09856,7.11109,1.1537,
-1.67697,-1.63712,-1.99106,1.06517,0.523739,1.07544,8.11801,7.13378,1.15622,
-1.67968,-1.63956,-1.9924,1.06599,0.523956,1.07657,8.13691,7.156,1.15834,
-1.68234,-1.64195,-1.99372,1.06681,0.524169,1.07771,8.15528,7.17777,1.1601,
-1.68495,-1.64429,-1.995,1.06763,0.52438,1.07885,8.17312,7.1991,1.16148,
-1.6875,-1.64659,-1.99626,1.06846,0.524588,1.08001,8.19046,7.22001,1.16251,
-1.69001,-1.64884,-1.99748,1.06928,0.524793,1.08117,8.2073,7.24051,1.16318,
-1.69247,-1.65106,-1.99869,1.07011,0.524995,1.08233,8.22367,7.26061,1.16351,
-1.69489,-1.65323,-1.99986,1.07093,0.525194,1.08351,8.23956,7.28032,1.16351,
-1.69726,-1.65536,-2.00101,1.07176,0.525389,1.08469,8.25501,7.29966,1.16318,
-1.69959,-1.65745,-2.00214,1.07259,0.525582,1.08588,8.27001,7.31864,1.16252,
-1.70187,-1.6595,-2.00324,1.07341,0.525771,1.08708,8.28457,7.33727,1.16156,
-1.70412,-1.66151,-2.00432,1.07424,0.525956,1.08829,8.29872,7.35555,1.16028,
-1.70632,-1.66349,-2.00537,1.07507,0.526139,1.0895,8.31246,7.3735,1.15871,
-1.70848,-1.66543,-2.00641,1.0759,0.526318,1.09072,8.32581,7.39113,1.15684,
-1.71061,-1.66734,-2.00742,1.07673,0.526493,1.09195,8.33876,7.40845,1.15468,
-1.71269,-1.66921,-2.00841,1.07756,0.526665,1.09319,8.35134,7.42547,1.15224,
-1.71474,-1.67105,-2.00939,1.07839,0.526833,1.09443,8.36355,7.4422,1.14953,
-1.71676,-1.67286,-2.01034,1.07922,0.526997,1.09569,8.3754,7.45864,1.14654,
-1.71874,-1.67464,-2.01127,1.08005,0.527157,1.09695,8.38691,7.4748,1.14328,
-1.72069,-1.67638,-2.01219,1.08088,0.527314,1.09821,8.39807,7.4907,1.13976,
-1.7226,-1.6781,-2.01309,1.08171,0.527466,1.09949,8.40891,7.50634,1.13598,
-1.72448,-1.67979,-2.01397,1.08254,0.527614,1.10077,8.41942,7.52174,1.13196,
-1.72633,-1.68145,-2.01484,1.08337,0.527759,1.10207,8.42962,7.53688,1.12768,
-1.72815,-1.68308,-2.01568,1.0842,0.527899,1.10337,8.43951,7.5518,1.12316,
-1.72994,-1.68468,-2.01652,1.08503,0.528035,1.10467,8.44911,7.56648,1.11841,
-1.7317,-1.68626,-2.01733,1.08586,0.528166,1.10599,8.45841,7.58095,1.11341,
-1.73343,-1.68781,-2.01813,1.08669,0.528293,1.10731,8.46744,7.5952,1.10819,
-1.73514,-1.68934,-2.01892,1.08752,0.528416,1.10865,8.47619,7.60924,1.10274,
-1.73681,-1.69084,-2.01969,1.08834,0.528533,1.10999,8.48467,7.62309,1.09707,
-1.73846,-1.69232,-2.02045,1.08917,0.528647,1.11133,8.4929,7.63674,1.09118,
-1.74008,-1.69378,-2.0212,1.09,0.528755,1.11269,8.50087,7.6502,1.08508,
-1.74168,-1.69521,-2.02193,1.09082,0.528859,1.11405,8.50859,7.66349,1.07876,
-1.74325,-1.69662,-2.02265,1.09165,0.528958,1.11542,8.51607,7.67659,1.07223,
-1.7448,-1.69801,-2.02335,1.09247,0.529052,1.1168,8.52333,7.68953,1.06551,
-1.74633,-1.69937,-2.02405,1.09329,0.529141,1.11819,8.53035,7.70231,1.05857,
-1.74783,-1.70072,-2.02473,1.09411,0.529225,1.11958,8.53715,7.71492,1.05144,
-1.74931,-1.70204,-2.0254,1.09493,0.529303,1.12098,8.54374,7.72739,1.04412,
-1.75076,-1.70335,-2.02606,1.09575,0.529377,1.12239,8.55012,7.7397,1.03661,
-1.7522,-1.70463,-2.0267,1.09657,0.529445,1.12381,8.55629,7.75188,1.0289,
-1.75361,-1.7059,-2.02734,1.09738,0.529507,1.12524,8.56227,7.76391,1.02101,
-1.755,-1.70715,-2.02796,1.0982,0.529565,1.12667,8.56806,7.77582,1.01294,
-1.75638,-1.70838,-2.02858,1.09901,0.529616,1.12811,8.57366,7.7876,1.00469,
-1.75773,-1.70959,-2.02919,1.09982,0.529662,1.12956,8.57908,7.79925,0.996258,
-1.75906,-1.71078,-2.02978,1.10063,0.529703,1.13102,8.58432,7.81079,0.987655,
-1.76037,-1.71196,-2.03037,1.10143,0.529738,1.13248,8.58939,7.82221,0.978881,
-1.76167,-1.71312,-2.03094,1.10224,0.529766,1.13395,8.59429,7.83352,0.969939,
-1.76294,-1.71426,-2.03151,1.10304,0.529789,1.13543,8.59904,7.84473,0.960831,
-1.7642,-1.71539,-2.03207,1.10384,0.529806,1.13691,8.60362,7.85583,0.95156,
-1.76544,-1.7165,-2.03262,1.10464,0.529817,1.1384,8.60806,7.86684,0.942129,
-1.76667,-1.7176,-2.03316,1.10543,0.529822,1.1399,8.61235,7.87776,0.932541,
-1.76787,-1.71868,-2.03369,1.10622,0.529821,1.14141,8.6165,7.88858,0.922798,
-1.76906,-1.71975,-2.03421,1.10701,0.529813,1.14292,8.62051,7.89932,0.912902,
-1.77024,-1.7208,-2.03473,1.1078,0.529799,1.14444,8.62438,7.90998,0.902856,
-1.77139,-1.72183,-2.03524,1.10858,0.529779,1.14597,8.62813,7.92056,0.892663,
-1.77254,-1.72286,-2.03574,1.10936,0.529753,1.1475,8.63175,7.93106,0.882326,
-1.77366,-1.72387,-2.03623,1.11014,0.52972,1.14905,8.63525,7.94149,0.871847,
-1.77478,-1.72487,-2.03672,1.11091,0.52968,1.15059,8.63863,7.95186,0.861227,
-1.77587,-1.72585,-2.03719,1.11168,0.529634,1.15215,8.6419,7.96216,0.850471,
-1.77696,-1.72682,-2.03766,1.11245,0.529581,1.15371,8.64506,7.97239,0.83958,
-1.77802,-1.72778,-2.03813,1.11321,0.529521,1.15527,8.64812,7.98257,0.828557,
-1.77908,-1.72872,-2.03859,1.11397,0.529455,1.15685,8.65108,7.99269,0.817405,
-1.78012,-1.72966,-2.03904,1.11473,0.529382,1.15842,8.65393,8.00276,0.806125,
-1.78115,-1.73058,-2.03948,1.11548,0.529302,1.16001,8.6567,8.01278,0.79472,
-1.78216,-1.73149,-2.03992,1.11623,0.529215,1.1616,8.65937,8.02275,0.783194,
-1.78317,-1.73239,-2.04035,1.11697,0.529121,1.1632,8.66196,8.03267,0.771547,
-1.78416,-1.73328,-2.04078,1.11771,0.529021,1.1648,8.66446,8.04255,0.759783,
-1.78513,-1.73415,-2.0412,1.11844,0.528913,1.1664,8.66689,8.0524,0.747905,
-1.7861,-1.73502,-2.04161,1.11917,0.528798,1.16802,8.66924,8.0622,0.735914,
-1.78705,-1.73587,-2.04202,1.1199,0.528676,1.16964,8.67151,8.07197,0.723812,
-1.78799,-1.73672,-2.04242,1.12062,0.528546,1.17126,8.67371,8.08171,0.711604,
-1.78892,-1.73755,-2.04282,1.12134,0.52841,1.17289,8.67585,8.09142,0.69929,
-1.78984,-1.73838,-2.04321,1.12205,0.528266,1.17452,8.67792,8.1011,0.686874,
-1.79075,-1.73919,-2.04359,1.12276,0.528116,1.17616,8.67994,8.11075,0.674357,
-1.79165,-1.74,-2.04397,1.12346,0.527957,1.1778,8.68189,8.12038,0.661743,
-1.79253,-1.74079,-2.04435,1.12415,0.527792,1.17945,8.68379,8.12999,0.649034,
-1.79341,-1.74158,-2.04472,1.12484,0.527619,1.1811,8.68564,8.13957,0.636232,
-1.79427,-1.74235,-2.04509,1.12553,0.527439,1.18275,8.68744,8.14914,0.623339,
-1.79513,-1.74312,-2.04545,1.12621,0.527251,1.18441,8.6892,8.1587,0.610359,
-1.79597,-1.74388,-2.0458,1.12688,0.527057,1.18607,8.69091,8.16823,0.597293,
-1.79681,-1.74463,-2.04615,1.12755,0.526854,1.18774,8.69258,8.17776,0.584145,
-1.79764,-1.74537,-2.0465,1.12821,0.526644,1.18941,8.69421,8.18727,0.570916,
-1.79845,-1.7461,-2.04684,1.12887,0.526427,1.19108,8.69581,8.19677,0.557609,
-1.79926,-1.74683,-2.04718,1.12952,0.526203,1.19276,8.69737,8.20627,0.544227,
-1.80006,-1.74755,-2.04751,1.13017,0.525971,1.19444,8.69891,8.21576,0.530772,
-1.80085,-1.74826,-2.04784,1.13081,0.525731,1.19612,8.70041,8.22524,0.517246,
-1.80163,-1.74896,-2.04817,1.13144,0.525484,1.1978,8.70189,8.23472,0.503652,
-1.8024,-1.74965,-2.04849,1.13206,0.52523,1.19949,8.70335,8.24419,0.489993,
-1.80316,-1.75034,-2.04881,1.13268,0.524968,1.20118,8.70478,8.25367,0.47627,
-1.80392,-1.75101,-2.04912,1.1333,0.524699,1.20287,8.7062,8.26314,0.462487,
-1.80466,-1.75168,-2.04943,1.1339,0.524423,1.20457,8.7076,8.27262,0.448646,
-1.8054,-1.75235,-2.04974,1.1345,0.524139,1.20626,8.70899,8.28209,0.434749,
-1.80613,-1.753,-2.05004,1.1351,0.523847,1.20796,8.71036,8.29157,0.4208,
-1.80685,-1.75365,-2.05034,1.13568,0.523549,1.20966,8.71172,8.30105,0.406799,
-1.80757,-1.7543,-2.05063,1.13626,0.523243,1.21136,8.71308,8.31054,0.392751,
-1.80828,-1.75493,-2.05092,1.13683,0.52293,1.21306,8.71442,8.32003,0.378657,
-1.80898,-1.75556,-2.05121,1.1374,0.522609,1.21476,8.71577,8.32953,0.364519,
-1.80967,-1.75618,-2.05149,1.13796,0.522281,1.21646,8.71711,8.33903,0.350341,
-1.81035,-1.7568,-2.05177,1.13851,0.521946,1.21816,8.71845,8.34854,0.336124,
-1.81103,-1.75741,-2.05205,1.13905,0.521604,1.21986,8.71979,8.35806,0.321872,
-1.8117,-1.75801,-2.05232,1.13959,0.521255,1.22157,8.72113,8.36759,0.307586,
-1.81237,-1.75861,-2.0526,1.14012,0.520899,1.22327,8.72248,8.37713,0.293269,
-1.81302,-1.7592,-2.05286,1.14064,0.520535,1.22497,8.72383,8.38668,0.278924,
-1.81367,-1.75979,-2.05313,1.14115,0.520165,1.22667,8.72519,8.39623,0.264552,
-1.81432,-1.76037,-2.05339,1.14166,0.519788,1.22837,8.72656,8.4058,0.250157,
-1.81495,-1.76094,-2.05365,1.14216,0.519404,1.23007,8.72794,8.41538,0.235741,
-1.81558,-1.76151,-2.0539,1.14265,0.519013,1.23177,8.72933,8.42497,0.221305,
-1.81621,-1.76207,-2.05416,1.14314,0.518615,1.23347,8.73074,8.43458,0.206853,
-1.81683,-1.76263,-2.05441,1.14361,0.51821,1.23517,8.73215,8.44419,0.192386,
-1.81744,-1.76318,-2.05465,1.14408,0.517799,1.23686,8.73359,8.45382,0.177908,
-1.81805,-1.76373,-2.0549,1.14454,0.517381,1.23856,8.73504,8.46346,0.16342,
-1.81865,-1.76427,-2.05514,1.145,0.516957,1.24025,8.73651,8.47311,0.148925,
-1.81924,-1.7648,-2.05538,1.14544,0.516526,1.24193,8.738,8.48277,0.134424,
-1.81983,-1.76533,-2.05561,1.14588,0.516089,1.24362,8.7395,8.49245,0.119921,
-1.82041,-1.76586,-2.05585,1.14631,0.515646,1.24531,8.74103,8.50214,0.105417,
-1.82099,-1.76638,-2.05608,1.14673,0.515196,1.24699,8.74258,8.51184,0.0909154,
